Nom;Sexe;Age;Nation;Continent;Ranking;Kata;Style;Note;N_Tour;Competition;Region_monde;Ceinture;Victoire;Type_Compet;Year
Severan_Lea;F;23.0;FRA;Europe;85.0;Unsu;Shotokan;37.9;T3;SA_Athens;South_EUR;R;False;SA;2024
Marchetti_Giulia;F;20.0;ITA;Europe;126.0;Anan_Dai;ShitoRyu;38.4;T3;SA_Athens;South_EUR;B;True;SA;2024
Alcaraz_Carrion_Irene_Yao;F;21.0;ESP;Europe;47.0;Papuren;ShitoRyu;36.9;T1;SA_Athens;South_EUR;R;True;SA;2024
Juergensmann_Natalie;F;18.0;GER;Europe;500.0;Gojushiho_Sho;Shotokan;35.3;T1;SA_Athens;South_EUR;B;False;SA;2024
Bruno_Francesca_Maria;F;25.0;ITA;Europe;259.0;Tomari_Bassai;ShitoRyu;34.3;T1;SA_Athens;South_EUR;R;True;SA;2024
Statelli_Maria_Eleni;F;20.0;GRE;Europe;425.0;Gojushiho_Sho;Shotokan;33.7;T1;SA_Athens;South_EUR;B;False;SA;2024
Alcaraz_Carrion_Irene_Yao;F;21.0;ESP;Europe;47.0;Chibana_No_Kushanku;ShitoRyu;37.3;T2;SA_Athens;South_EUR;R;True;SA;2024
Pelit_Damla;F;22.0;TUR;Europe;89.0;Gojushiho_Dai;Shotokan;37.1;T2;SA_Athens;South_EUR;B;False;SA;2024
Bruno_Francesca_Maria;F;25.0;ITA;Europe;259.0;Chatanyara_Kushanku;ShitoRyu;34.1;T2;SA_Athens;South_EUR;R;False;SA;2024
Pronk_Suzelle;F;24.0;NAM;South_Africa;54.0;Suparinpei;ShitoRyu;35.4;T2;SA_Athens;South_EUR;B;True;SA;2024
Alcaraz_Carrion_Irene_Yao;F;21.0;ESP;Europe;47.0;Kishimoto_No_Kushanku;ShitoRyu;38.1;T3;SA_Athens;South_EUR;R;True;SA;2024
Pronk_Suzelle;F;24.0;NAM;South_Africa;54.0;Chibana_No_Kushanku;ShitoRyu;34.4;T3;SA_Athens;South_EUR;B;False;SA;2024
Sigalova_Vladlena;F;19.0;KAZ;West_Asia;84.0;Chibana_No_Kushanku;ShitoRyu;37.8;T1;SA_Athens;South_EUR;R;True;SA;2024
De_Gregorio_Gabriella;F;19.0;ITA;Europe;150.0;Kururunfa;ShitoRyu;37.1;T1;SA_Athens;South_EUR;B;False;SA;2024
Mishima_Kiri;F;23.0;JPN;Est_Asia;2.0;Papuren;ShitoRyu;39.5;T1;SA_Athens;South_EUR;R;True;SA;2024
Diana_Bianca;F;27.0;BRA;South_Am;69.0;Papuren;ShitoRyu;37.2;T1;SA_Athens;South_EUR;B;False;SA;2024
Sigalova_Vladlena;F;19.0;KAZ;West_Asia;84.0;Papuren;ShitoRyu;38.7;T2;SA_Athens;South_EUR;R;True;SA;2024
Van_Rest_Merah;F;18.0;NED;Europe;425.0;Chatanyara_Kushanku;ShitoRyu;34.5;T2;SA_Athens;South_EUR;B;False;SA;2024
Mishima_Kiri;F;23.0;JPN;Est_Asia;2.0;Chatanyara_Kushanku;ShitoRyu;40.1;T2;SA_Athens;South_EUR;R;True;SA;2024
Alandujani_Jouri;F;19.0;KSA;West_Asia;274.0;Papuren;ShitoRyu;34.4;T2;SA_Athens;South_EUR;B;False;SA;2024
Sigalova_Vladlena;F;19.0;KAZ;West_Asia;84.0;Chatanyara_Kushanku;ShitoRyu;37.9;T3;SA_Athens;South_EUR;R;False;SA;2024
Mishima_Kiri;F;23.0;JPN;Est_Asia;2.0;Paiku;ShitoRyu;41.3;T3;SA_Athens;South_EUR;B;True;SA;2024
Dagnino_Serena;F;25.0;ITA;Europe;181.0;Kururunfa;ShitoRyu;36.5;T1;SA_Athens;South_EUR;R;True;SA;2024
Muzurovic_Ilda;F;22.0;BOS;Europe;238.0;Gojushiho_Sho;Shotokan;35.6;T1;SA_Athens;South_EUR;B;False;SA;2024
Hebbel_Patricia;F;18.0;GER;Europe;192.0;Ohan_Dai;ShitoRyu;37.2;T1;SA_Athens;South_EUR;R;False;SA;2024
Riestra_Calomarde_Carla;F;27.0;ESP;Europe;147.0;Anan_Dai;ShitoRyu;38.8;T1;SA_Athens;South_EUR;B;True;SA;2024
Dagnino_Serena;F;25.0;ITA;Europe;181.0;Anan_Dai;ShitoRyu;38.0;T2;SA_Athens;South_EUR;R;False;SA;2024
Tung_Yee_Yin;F;36.0;HKG;Est_Asia;33.0;Anan;ShitoRyu;39.3;T2;SA_Athens;South_EUR;B;True;SA;2024
Riestra_Calomarde_Carla;F;27.0;ESP;Europe;147.0;Papuren;ShitoRyu;38.4;T2;SA_Athens;South_EUR;R;False;SA;2024
Casale_Carola;F;25.0;ITA;Europe;18.0;Kururunfa;ShitoRyu;40.1;T2;SA_Athens;South_EUR;B;True;SA;2024
Tung_Yee_Yin;F;36.0;HKG;Est_Asia;33.0;Chatanyara_Kushanku;ShitoRyu;39.9;T3;SA_Athens;South_EUR;R;False;SA;2024
Casale_Carola;F;25.0;ITA;Europe;18.0;Unshu;ShitoRyu;40.6;T3;SA_Athens;South_EUR;B;True;SA;2024
Frygoudaki_Maria;F;36.0;GRE;Europe;425.0;Suparinpei;ShitoRyu;31.0;T1;SA_Athens;South_EUR;R;False;SA;2024
Kaya_Zehra;F;20.0;TUR;Europe;89.0;Unsu;Shotokan;37.6;T1;SA_Athens;South_EUR;B;True;SA;2024
Siebert_Rita;F;19.0;GER;Europe;71.0;Anan_Dai;ShitoRyu;37.5;T1;SA_Athens;South_EUR;R;True;SA;2024
Fabian_Csenge_Zita;F;25.0;HUN;Europe;145.0;Anan_Dai;ShitoRyu;37.2;T1;SA_Athens;South_EUR;B;False;SA;2024
Verdone_Melissa;F;18.0;ITA;Europe;321.0;Anan_Dai;ShitoRyu;36.0;T1;SA_Athens;South_EUR;R;False;SA;2024
Rubio_Perez_Cristina;F;18.0;ESP;Europe;192.0;Gojushiho_Sho;Shotokan;36.7;T1;SA_Athens;South_EUR;B;True;SA;2024
Kaya_Zehra;F;20.0;TUR;Europe;89.0;Sansai;Shotokan;37.9;T2;SA_Athens;South_EUR;R;False;SA;2024
Siebert_Rita;F;19.0;GER;Europe;71.0;Chatanyara_Kushanku;ShitoRyu;39.0;T2;SA_Athens;South_EUR;B;True;SA;2024
Rubio_Perez_Cristina;F;18.0;ESP;Europe;192.0;Gojushiho_Dai;Shotokan;36.7;T2;SA_Athens;South_EUR;R;False;SA;2024
Gawel_Eliza;F;25.0;POL;Europe;150.0;Gojushiho_Sho;Shotokan;36.7;T2;SA_Athens;South_EUR;B;True;SA;2024
Siebert_Rita;F;19.0;GER;Europe;71.0;Papuren;ShitoRyu;39.1;T3;SA_Athens;South_EUR;R;True;SA;2024
Gawel_Eliza;F;25.0;POL;Europe;150.0;Gojushiho_Dai;Shotokan;36.4;T3;SA_Athens;South_EUR;B;False;SA;2024
Jelen_Nika;F;21.0;CRO;Europe;217.0;Gojushiho_Sho;Shotokan;36.5;T1;SA_Athens;South_EUR;R;True;SA;2024
Da_Rocha_Ferreira_Jessica_Adreina;F;21.0;VEN;Europe;425.0;Papuren;ShitoRyu;35.7;T1;SA_Athens;South_EUR;B;False;SA;2024
Malafova_Natalie;F;17.0;CZE;Europe;321.0;Papuren;ShitoRyu;37.4;T1;SA_Athens;South_EUR;R;False;SA;2024
Fernandes_Natacha;F;21.0;POR;Europe;49.0;Anan;ShitoRyu;38.8;T1;SA_Athens;South_EUR;B;True;SA;2024
Jelen_Nika;F;21.0;CRO;Europe;217.0;Kanku_Sho;Shotokan;35.3;T2;SA_Athens;South_EUR;R;True;SA;2024
Chianchi_Martina;F;22.0;ITA;Europe;321.0;Kururunfa;ShitoRyu;35.2;T2;SA_Athens;South_EUR;B;False;SA;2024
Fernandes_Natacha;F;21.0;POR;Europe;49.0;Tomari_Bassai;ShitoRyu;39.8;T2;SA_Athens;South_EUR;R;True;SA;2024
Mark_Melinda;F;29.0;SUI;Europe;87.0;Anan_Dai;ShitoRyu;37.3;T2;SA_Athens;South_EUR;B;False;SA;2024
Jelen_Nika;F;21.0;CRO;Europe;217.0;Gankaku;Shotokan;38.2;T3;SA_Athens;South_EUR;R;False;SA;2024
Fernandes_Natacha;F;21.0;POR;Europe;49.0;Chatanyara_Kushanku;ShitoRyu;40.3;T3;SA_Athens;South_EUR;B;True;SA;2024
Machetti_Irene;F;17.0;ITA;Europe;238.0;Anan_Dai;ShitoRyu;36.6;T1;SA_Athens;South_EUR;R;True;SA;2024
Giannaki_Foteini;F;21.0;GRE;Europe;370.0;Papuren;ShitoRyu;36.4;T1;SA_Athens;South_EUR;B;False;SA;2024
Turemen_Damla_Su;F;20.0;TUR;Europe;46.0;Sochin;Shotokan;37.3;T1;SA_Athens;South_EUR;R;True;SA;2024
Vlai_Jessica;F;19.0;GER;Europe;108.0;Anan_Dai;ShitoRyu;37.3;T1;SA_Athens;South_EUR;B;False;SA;2024
Machetti_Irene;F;17.0;ITA;Europe;238.0;Ohan_Dai;ShitoRyu;37.4;T2;SA_Athens;South_EUR;R;False;SA;2024
Nikolic_Mina;F;19.0;SER;Europe;166.0;Gojushiho_Sho;Shotokan;38.5;T2;SA_Athens;South_EUR;B;True;SA;2024
Turemen_Damla_Su;F;20.0;TUR;Europe;46.0;Unsu;Shotokan;38.8;T2;SA_Athens;South_EUR;R;True;SA;2024
Sanchez_Gonzalez_Naiara;F;18.0;ESP;Europe;134.0;Chatanyara_Kushanku;ShitoRyu;35.9;T2;SA_Athens;South_EUR;B;False;SA;2024
Nikolic_Mina;F;19.0;SER;Europe;166.0;Kanku_Sho;Shotokan;37.8;T3;SA_Athens;South_EUR;R;False;SA;2024
Turemen_Damla_Su;F;20.0;TUR;Europe;46.0;Gojushiho_Sho;Shotokan;39.4;T3;SA_Athens;South_EUR;B;True;SA;2024
Amato_Carolina;F;24.0;ITA;Europe;39.0;Kururunfa;ShitoRyu;39.1;T1;SA_Athens;South_EUR;R;True;SA;2024
Huerta_Hernandez_Rocio;F;28.0;ESP;Europe;259.0;Gojushiho_Sho;Shotokan;35.7;T1;SA_Athens;South_EUR;B;False;SA;2024
Feracci_Laetitia;F;26.0;FRA;Europe;137.0;Kururunfa;ShitoRyu;38.6;T1;SA_Athens;South_EUR;R;False;SA;2024
Kitaguchi_Kao;F;20.0;JPN;Est_Asia;22.0;Nipaipo;ShitoRyu;40.8;T1;SA_Athens;South_EUR;B;True;SA;2024
Amato_Carolina;F;24.0;ITA;Europe;39.0;Chibana_No_Kushanku;ShitoRyu;39.2;T2;SA_Athens;South_EUR;R;True;SA;2024
Turner_Nicole;F;21.0;ENG;Europe;114.0;Papuren;ShitoRyu;36.3;T2;SA_Athens;South_EUR;B;False;SA;2024
Kitaguchi_Kao;F;20.0;JPN;Est_Asia;22.0;Suparinpei;ShitoRyu;40.3;T2;SA_Athens;South_EUR;R;True;SA;2024
Minano_Lanyfer;F;20.0;SUI;Europe;50.0;Papuren;ShitoRyu;39.2;T2;SA_Athens;South_EUR;B;False;SA;2024
Amato_Carolina;F;24.0;ITA;Europe;39.0;Papuren;ShitoRyu;39.9;T3;SA_Athens;South_EUR;R;False;SA;2024
Kitaguchi_Kao;F;20.0;JPN;Est_Asia;22.0;Chibana_No_Kushanku;ShitoRyu;40.9;T3;SA_Athens;South_EUR;B;True;SA;2024
Kirschnerova_Alice_Jana;F;18.0;CZE;Europe;217.0;Papuren;ShitoRyu;37.1;T1;SA_Athens;South_EUR;R;False;SA;2024
Morales_Ozuna_Gema;F;28.0;ESP;Europe;32.0;Anan_Dai;ShitoRyu;38.5;T1;SA_Athens;South_EUR;B;True;SA;2024
Caridade_Maisa;F;21.0;POR;Europe;59.0;Tomari_Bassai;ShitoRyu;37.3;T1;SA_Athens;South_EUR;R;False;SA;2024
Pieri_Laura;F;20.0;FRA;Europe;137.0;Kururunfa;ShitoRyu;37.3;T1;SA_Athens;South_EUR;B;True;SA;2024
Raguz_Ivana;F;21.0;CRO;Europe;142.0;Gojushiho_Sho;Shotokan;37.0;T1;SA_Athens;South_EUR;R;True;SA;2024
Alberte_Ananda;F;22.0;VEN;South_Am;121.0;Anan;ShitoRyu;35.8;T1;SA_Athens;South_EUR;B;False;SA;2024
Morales_Ozuna_Gema;F;28.0;ESP;Europe;32.0;Suparinpei;ShitoRyu;38.6;T2;SA_Athens;South_EUR;R;True;SA;2024
Pieri_Laura;F;20.0;FRA;Europe;137.0;Papuren;ShitoRyu;37.2;T2;SA_Athens;South_EUR;B;False;SA;2024
Raguz_Ivana;F;21.0;CRO;Europe;142.0;Kanku_Sho;Shotokan;37.5;T2;SA_Athens;South_EUR;R;False;SA;2024
Ederar_Miriam;F;18.0;ITA;Europe;104.0;Anan_Dai;ShitoRyu;38.6;T2;SA_Athens;South_EUR;B;True;SA;2024
Morales_Ozuna_Gema;F;28.0;ESP;Europe;32.0;Kishimoto_No_Kushanku;ShitoRyu;38.1;T3;SA_Athens;South_EUR;R;True;SA;2024
Ederar_Miriam;F;18.0;ITA;Europe;104.0;Papuren;ShitoRyu;38.0;T3;SA_Athens;South_EUR;B;False;SA;2024
Tatar_Parla_Doaa;F;19.0;GER;Europe;125.0;Chibana_No_Kushanku;ShitoRyu;37.6;T1;SA_Athens;South_EUR;R;True;SA;2024
Lekakou_Marina;F;17.0;GRE;Europe;425.0;Unsu;Shotokan;33.9;T1;SA_Athens;South_EUR;B;False;SA;2024
Williams_Danni;F;20.0;ENG;Europe;68.0;Papuren;ShitoRyu;38.6;T1;SA_Athens;South_EUR;R;True;SA;2024
Fridriksdottir_Eydis_Magnea;F;19.0;ISL;Europe;270.0;Anan;ShitoRyu;35.5;T1;SA_Athens;South_EUR;B;False;SA;2024
Tatar_Parla_Doaa;F;19.0;GER;Europe;125.0;Suparinpei;ShitoRyu;37.8;T2;SA_Athens;South_EUR;R;False;SA;2024
Suter_Anina;F;21.0;SUI;Europe;181.0;Anan_Dai;ShitoRyu;38.3;T2;SA_Athens;South_EUR;B;True;SA;2024
Williams_Danni;F;20.0;ENG;Europe;68.0;Anan;ShitoRyu;38.6;T2;SA_Athens;South_EUR;R;False;SA;2024
Colak_Keyda_Nur;F;22.0;TUR;Europe;28.0;Kururunfa;ShitoRyu;39.3;T2;SA_Athens;South_EUR;B;True;SA;2024
Suter_Anina;F;21.0;SUI;Europe;181.0;Paiku;ShitoRyu;38.7;T3;SA_Athens;South_EUR;R;False;SA;2024
Colak_Keyda_Nur;F;22.0;TUR;Europe;28.0;Anan;ShitoRyu;40.4;T3;SA_Athens;South_EUR;B;True;SA;2024
Faroupou_Angeliki;F;18.0;GRE;Europe;305.0;Papuren;ShitoRyu;36.7;T1;SA_Athens;South_EUR;R;False;SA;2024
Faul_Annika;F;18.0;GER;Europe;192.0;Ohan_Dai;ShitoRyu;37.1;T1;SA_Athens;South_EUR;B;False;SA;2024
Salvati_Erica;F;31.0;ITA;Europe;166.0;Papuren;ShitoRyu;38.1;T1;SA_Athens;South_EUR;R;True;SA;2024
Sobaleva_Stafaniya;F;20.0;POL;Europe;425.0;Kururunfa;ShitoRyu;37.2;T1;SA_Athens;South_EUR;B;False;SA;2024
Faul_Annika;F;18.0;GER;Europe;192.0;Chatanyara_Kushanku;ShitoRyu;37.0;T2;SA_Athens;South_EUR;R;False;SA;2024
Lopez_Pintado_Maria;F;27.0;ESP;Europe;37.0;Anan;ShitoRyu;39.0;T2;SA_Athens;South_EUR;B;True;SA;2024
Salvati_Erica;F;31.0;ITA;Europe;166.0;Chibana_No_Kushanku;ShitoRyu;37.0;T2;SA_Athens;South_EUR;R;True;SA;2024
Alzaid_Manal;F;35.0;KSA;West_Asia;202.0;Gojushiho_Sho;Shotokan;34.9;T2;SA_Athens;South_EUR;B;False;SA;2024
Lopez_Pintado_Maria;F;27.0;ESP;Europe;37.0;Papuren;ShitoRyu;38.5;T3;SA_Athens;South_EUR;R;True;SA;2024
Salvati_Erica;F;31.0;ITA;Europe;166.0;Kishimoto_No_Kushanku;ShitoRyu;36.3;T3;SA_Athens;South_EUR;B;False;SA;2024
Yilmaz_Ayse;F;22.0;TUR;Europe;157.0;Kururunfa;ShitoRyu;38.5;T1;SA_Athens;South_EUR;R;True;SA;2024
Hypolito_Naomi;F;30.0;BRA;South_Am;116.0;Gojushiho_Dai;Shotokan;36.9;T1;SA_Athens;South_EUR;B;False;SA;2024
Borovcanin_Isidora;F;23.0;BOS;Europe;128.0;Gojushiho_Sho;Shotokan;36.9;T1;SA_Athens;South_EUR;R;False;SA;2024
Tagliafierro_Chiara;F;19.0;ITA;Europe;123.0;Anan_Dai;ShitoRyu;37.4;T1;SA_Athens;South_EUR;B;True;SA;2024
Yilmaz_Ayse;F;22.0;TUR;Europe;157.0;Anan_Dai;ShitoRyu;39.0;T2;SA_Athens;South_EUR;R;True;SA;2024
Wahjudi_Soraya;F;26.0;NED;Europe;94.0;Papuren;ShitoRyu;37.8;T2;SA_Athens;South_EUR;B;False;SA;2024
Tagliafierro_Chiara;F;19.0;ITA;Europe;123.0;Chatanyara_Kushanku;ShitoRyu;37.6;T2;SA_Athens;South_EUR;R;False;SA;2024
Wong_Sze_Man;F;31.0;HKG;Est_Asia;24.0;Kururunfa;ShitoRyu;39.1;T2;SA_Athens;South_EUR;B;True;SA;2024
Yilmaz_Ayse;F;22.0;TUR;Europe;157.0;Papuren;ShitoRyu;39.0;T3;SA_Athens;South_EUR;R;True;SA;2024
Wong_Sze_Man;F;31.0;HKG;Est_Asia;24.0;Chibana_No_Kushanku;ShitoRyu;38.8;T3;SA_Athens;South_EUR;B;False;SA;2024
Manca_Chiara;F;20.0;BEL;Europe;19.0;Papuren;ShitoRyu;40.2;PW1;SA_Athens;South_EUR;R;False;SA;2024
Garcia_Lozano_Paola;F;18.0;ESP;Europe;10.0;Suparinpei;ShitoRyu;41.3;PW1;SA_Athens;South_EUR;B;True;SA;2024
Feracci_Alexandra;F;31.0;FRA;Europe;42.0;Kishimoto_No_Kushanku;ShitoRyu;40.1;PW1;SA_Athens;South_EUR;R;False;SA;2024
Roy_Rubio_Raquel;F;26.0;ESP;Europe;31.0;Papuren;ShitoRyu;41.7;PW1;SA_Athens;South_EUR;B;True;SA;2024
Marchetti_Giulia;F;20.0;ITA;Europe;126.0;Chibana_No_Kushanku;ShitoRyu;38.0;PW1;SA_Athens;South_EUR;R;False;SA;2024
Alcaraz_Carrion_Irene_Yao;F;21.0;ESP;Europe;47.0;Anan_Dai;ShitoRyu;39.1;PW1;SA_Athens;South_EUR;B;True;SA;2024
Mishima_Kiri;F;23.0;JPN;Est_Asia;2.0;Chibana_No_Kushanku;ShitoRyu;42.2;PW1;SA_Athens;South_EUR;R;True;SA;2024
Casale_Carola;F;25.0;ITA;Europe;18.0;Papuren;ShitoRyu;40.4;PW1;SA_Athens;South_EUR;B;False;SA;2024
Siebert_Rita;F;19.0;GER;Europe;71.0;Suparinpei;ShitoRyu;39.1;PW1;SA_Athens;South_EUR;R;False;SA;2024
Fernandes_Natacha;F;21.0;POR;Europe;49.0;Papuren;ShitoRyu;40.4;PW1;SA_Athens;South_EUR;B;True;SA;2024
Turemen_Damla_Su;F;20.0;TUR;Europe;46.0;Gojushiho_Dai;Shotokan;41.1;PW1;SA_Athens;South_EUR;R;False;SA;2024
Kitaguchi_Kao;F;20.0;JPN;Est_Asia;22.0;Papuren;ShitoRyu;41.3;PW1;SA_Athens;South_EUR;B;True;SA;2024
Morales_Ozuna_Gema;F;28.0;ESP;Europe;32.0;Chatanyara_Kushanku;ShitoRyu;40.9;PW1;SA_Athens;South_EUR;R;True;SA;2024
Colak_Keyda_Nur;F;22.0;TUR;Europe;28.0;Suparinpei;ShitoRyu;39.7;PW1;SA_Athens;South_EUR;B;False;SA;2024
Lopez_Pintado_Maria;F;27.0;ESP;Europe;37.0;Anan_Dai;ShitoRyu;39.1;PW1;SA_Athens;South_EUR;R;True;SA;2024
Yilmaz_Ayse;F;22.0;TUR;Europe;157.0;Suparinpei;ShitoRyu;38.2;PW1;SA_Athens;South_EUR;B;False;SA;2024
Garcia_Lozano_Paola;F;18.0;ESP;Europe;10.0;Papuren;ShitoRyu;39.9;PW2;SA_Athens;South_EUR;R;False;SA;2024
Roy_Rubio_Raquel;F;26.0;ESP;Europe;31.0;Chatanyara_Kushanku;ShitoRyu;40.1;PW2;SA_Athens;South_EUR;B;True;SA;2024
Alcaraz_Carrion_Irene_Yao;F;21.0;ESP;Europe;47.0;Chatanyara_Kushanku;ShitoRyu;38.9;PW2;SA_Athens;South_EUR;R;False;SA;2024
Mishima_Kiri;F;23.0;JPN;Est_Asia;2.0;Suparinpei;ShitoRyu;42.2;PW2;SA_Athens;South_EUR;B;True;SA;2024
Fernandes_Natacha;F;21.0;POR;Europe;49.0;Chibana_No_Kushanku;ShitoRyu;39.5;PW2;SA_Athens;South_EUR;R;False;SA;2024
Kitaguchi_Kao;F;20.0;JPN;Est_Asia;22.0;Chatanyara_Kushanku;ShitoRyu;42.0;PW2;SA_Athens;South_EUR;B;True;SA;2024
Morales_Ozuna_Gema;F;28.0;ESP;Europe;32.0;Chibana_No_Kushanku;ShitoRyu;40.9;PW2;SA_Athens;South_EUR;R;True;SA;2024
Lopez_Pintado_Maria;F;27.0;ESP;Europe;37.0;Chatanyara_Kushanku;ShitoRyu;40.0;PW2;SA_Athens;South_EUR;B;False;SA;2024
Roy_Rubio_Raquel;F;26.0;ESP;Europe;31.0;Papuren;ShitoRyu;41.6;PW3;SA_Athens;South_EUR;R;False;SA;2024
Mishima_Kiri;F;23.0;JPN;Est_Asia;2.0;Papuren;ShitoRyu;42.2;PW3;SA_Athens;South_EUR;B;True;SA;2024
Kitaguchi_Kao;F;20.0;JPN;Est_Asia;22.0;Papuren;ShitoRyu;41.1;PW3;SA_Athens;South_EUR;R;True;SA;2024
Morales_Ozuna_Gema;F;28.0;ESP;Europe;32.0;Chatanyara_Kushanku;ShitoRyu;39.8;PW3;SA_Athens;South_EUR;B;False;SA;2024
Mishima_Kiri;F;23.0;JPN;Est_Asia;2.0;Suparinpei;ShitoRyu;43.0;Final;SA_Athens;South_EUR;R;True;SA;2024
Kitaguchi_Kao;F;20.0;JPN;Est_Asia;22.0;Chatanyara_Kushanku;ShitoRyu;40.4;Final;SA_Athens;South_EUR;B;False;SA;2024
Alcaraz_Carrion_Irene_Yao;F;21.0;ESP;Europe;47.0;Kishimoto_No_Kushanku;ShitoRyu;40.0;Bronze;SA_Athens;South_EUR;R;False;SA;2024
Roy_Rubio_Raquel;F;26.0;ESP;Europe;31.0;Chatanyara_Kushanku;ShitoRyu;42.1;Bronze;SA_Athens;South_EUR;B;True;SA;2024
Amato_Carolina;F;24.0;ITA;Europe;39.0;Chatanyara_Kushanku;ShitoRyu;41.3;Bronze;SA_Athens;South_EUR;R;False;SA;2024
Morales_Ozuna_Gema;F;28.0;ESP;Europe;32.0;Chibana_No_Kushanku;ShitoRyu;42.4;Bronze;SA_Athens;South_EUR;B;True;SA;2024
Simak_Pal_Daniel;M;19.0;HUN;Europe;346.0;Chibana_No_Kushanku;ShitoRyu;36.5;T1;SA_Athens;South_EUR;R;False;SA;2024
Tran_William;M;19.0;SWE;Europe;58.0;Anan;ShitoRyu;38.8;T1;SA_Athens;South_EUR;B;True;SA;2024
Cosci_Giuseppe;M;18.0;ITA;Europe;288.0;Papuren;ShitoRyu;38.4;T1;SA_Athens;South_EUR;R;True;SA;2024
Membo_Kirils;M;37.0;LAT;Europe;114.0;Gojushiho_Sho;Shotokan;37.2;T1;SA_Athens;South_EUR;B;False;SA;2024
Moreira_Silvio;M;26.0;AND;Europe;103.0;Kanku_Sho;Shotokan;36.1;T1;SA_Athens;South_EUR;R;False;SA;2024
Tardio_Royo_Mario;M;25.0;ESP;Europe;189.0;Gojushiho_Sho;Shotokan;37.3;T1;SA_Athens;South_EUR;B;True;SA;2024
Gannon_David;M;21.0;IRL;Europe;128.0;Unsu;Shotokan;36.8;T1;SA_Athens;South_EUR;R;False;SA;2024
Tran_Fabien;M;21.0;FRA;Europe;142.0;Gojushiho_Sho;Shotokan;36.9;T1;SA_Athens;South_EUR;B;True;SA;2024
Tran_William;M;19.0;SWE;Europe;58.0;Anan_Dai;ShitoRyu;39.2;T2;SA_Athens;South_EUR;R;True;SA;2024
Cosci_Giuseppe;M;18.0;ITA;Europe;288.0;Anan_Dai;ShitoRyu;38.3;T2;SA_Athens;South_EUR;B;False;SA;2024
Tardio_Royo_Mario;M;25.0;ESP;Europe;189.0;Gojushiho_Dai;Shotokan;37.7;T2;SA_Athens;South_EUR;R;True;SA;2024
Tran_Fabien;M;21.0;FRA;Europe;142.0;Gojushiho_Dai;Shotokan;36.7;T2;SA_Athens;South_EUR;B;False;SA;2024
Tran_William;M;19.0;SWE;Europe;58.0;Ohan_Dai;ShitoRyu;39.0;T3;SA_Athens;South_EUR;R;True;SA;2024
Tardio_Royo_Mario;M;25.0;ESP;Europe;189.0;Unsu;Shotokan;36.7;T3;SA_Athens;South_EUR;B;False;SA;2024
Hadizadeh_Julian;M;19.0;GER;Europe;154.0;Kururunfa;ShitoRyu;37.4;T1;SA_Athens;South_EUR;R;False;SA;2024
Petrillo_Daniele;M;25.0;ITA;Europe;123.0;Gojushiho_Dai;Shotokan;37.5;T1;SA_Athens;South_EUR;B;True;SA;2024
Traves_Dylan;M;24.0;ENG;Europe;163.0;Suparinpei;ShitoRyu;35.9;T1;SA_Athens;South_EUR;R;False;SA;2024
Del_Valle_Catala_Francesco;M;28.0;ESP;Europe;232.0;Papuren;ShitoRyu;37.5;T1;SA_Athens;South_EUR;B;True;SA;2024
Galeotti_Thomas;M;20.0;ITA;Europe;215.0;Gojushiho_Dai;Shotokan;37.0;T1;SA_Athens;South_EUR;R;False;SA;2024
Neto_Artur;M;20.0;POR;Europe;61.0;Anan;ShitoRyu;37.9;T1;SA_Athens;South_EUR;B;True;SA;2024
Tsiakmakis_Fotios;M;18.0;GRE;Europe;346.0;Ohan_Dai;ShitoRyu;35.0;T1;SA_Athens;South_EUR;R;False;SA;2024
Casanova_Guerrero_Cleiver;M;24.0;VEN;South_Am;18.0;Sochin;Shotokan;38.1;T1;SA_Athens;South_EUR;B;True;SA;2024
Petrillo_Daniele;M;25.0;ITA;Europe;123.0;Unsu;Shotokan;37.3;T2;SA_Athens;South_EUR;R;False;SA;2024
Del_Valle_Catala_Francesco;M;28.0;ESP;Europe;232.0;Suparinpei;ShitoRyu;38.1;T2;SA_Athens;South_EUR;B;True;SA;2024
Neto_Artur;M;20.0;POR;Europe;61.0;Anan_Dai;ShitoRyu;38.2;T2;SA_Athens;South_EUR;R;False;SA;2024
Casanova_Guerrero_Cleiver;M;24.0;VEN;South_Am;18.0;Gojushiho_Dai;Shotokan;39.3;T2;SA_Athens;South_EUR;B;True;SA;2024
Del_Valle_Catala_Francesco;M;28.0;ESP;Europe;232.0;Chibana_No_Kushanku;ShitoRyu;38.4;T3;SA_Athens;South_EUR;R;False;SA;2024
Casanova_Guerrero_Cleiver;M;24.0;VEN;South_Am;18.0;Unsu;Shotokan;39.9;T3;SA_Athens;South_EUR;B;True;SA;2024
Chaffort_Lucas;M;19.0;LUX;Europe;163.0;Kururunfa;ShitoRyu;38.2;T1;SA_Athens;South_EUR;R;False;SA;2024
Matuski_Georgi;M;19.0;BUL;Europe;212.0;Suparinpei;ShitoRyu;38.8;T1;SA_Athens;South_EUR;B;True;SA;2024
Levi_Eldar;M;23.0;ISR;Europe;245.0;Gojushiho_Sho;Shotokan;35.0;T1;SA_Athens;South_EUR;R;False;SA;2024
Gaglio_Andre;M;21.0;ITA;Europe;206.0;Anan_Dai;ShitoRyu;37.5;T1;SA_Athens;South_EUR;B;True;SA;2024
